Airline,Source,Destination,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins
IndiGo,Delhi,Cochin,1.0,6496,18,5,15,10,20,0,4,50
Air India,Kolkata,Banglore,2.0,12592,12,5,9,25,13,45,28,20
Jet Airways,Mumbai,Hyderabad,0.0,5678,9,6,10,20,11,50,1,30
Jet Airways,Mumbai,Hyderabad,0.0,4995,12,6,10,20,11,50,1,30
IndiGo,Kolkata,Banglore,1.0,6284,1,4,18,5,23,30,5,25
IndiGo,Chennai,Kolkata,0.0,3597,3,6,13,15,15,35,2,20
SpiceJet,Kolkata,Banglore,1.0,8844,12,5,15,55,21,25,5,30
Jet Airways,Delhi,Cochin,1.0,12242,27,3,11,30,4,25,16,55
IndiGo,Kolkata,Banglore,0.0,4174,18,4,4,40,7,15,2,35
SpiceJet,Banglore,New Delhi,0.0,4273,18,3,5,45,8,35,2,50
Jet Airways,Delhi,Cochin,1.0,10262,3,6,22,50,19,0,20,10
Jet Airways,Kolkata,Banglore,1.0,13941,9,5,16,30,18,15,25,45
SpiceJet,Chennai,Kolkata,0.0,3859,3,6,9,45,12,0,2,15
Vistara,Kolkata,Banglore,1.0,9187,9,5,17,0,9,5,16,5
GoAir,Kolkata,Banglore,1.0,9495,9,6,16,40,0,15,7,35
Air India,Kolkata,Banglore,2.0,15107,9,5,14,30,12,30,22,0
IndiGo,Kolkata,Banglore,1.0,5380,15,5,15,15,20,5,4,50
Multiple carriers,Delhi,Cochin,1.0,7408,15,6,18,0,1,30,7,30
Jet Airways,Delhi,Cochin,1.0,6960,27,3,13,0,4,25,15,25
Air Asia,Delhi,Cochin,1.0,8759,3,6,7,55,15,45,7,50
IndiGo,Delhi,Cochin,1.0,6412,15,6,14,20,22,30,8,10
Jet Airways,Kolkata,Banglore,1.0,10844,6,6,18,55,22,35,27,40
Jet Airways,Kolkata,Banglore,1.0,10844,6,6,21,10,9,20,12,10
Air India,Banglore,New Delhi,1.0,6010,21,3,22,0,23,20,25,20
Jet Airways,Banglore,Delhi,0.0,5198,12,5,6,0,8,45,2,45
Jet Airways,Kolkata,Banglore,1.0,14388,9,5,21,10,4,40,7,30
SpiceJet,Banglore,Delhi,0.0,3257,24,5,5,55,8,35,2,40
IndiGo,Kolkata,Banglore,0.0,4148,21,3,21,25,0,5,2,40
IndiGo,Mumbai,Hyderabad,0.0,2227,27,5,20,5,21,40,1,35
Jet Airways,Delhi,Cochin,1.0,16079,27,5,11,30,19,0,7,30
Multiple carriers,Delhi,Cochin,1.0,13587,27,6,14,0,21,0,7,0
Jet Airways,Kolkata,Banglore,1.0,10844,24,5,14,5,20,45,6,40
IndiGo,Delhi,Cochin,1.0,7640,18,5,16,10,22,30,6,20
Jet Airways,Mumbai,Hyderabad,0.0,4050,21,5,2,55,4,20,1,25
Jet Airways,Banglore,New Delhi,1.0,13817,12,3,22,55,16,10,17,15
Jet Airways,Delhi,Cochin,2.0,10919,12,6,14,35,4,25,13,50
Air India,Banglore,New Delhi,1.0,6383,15,3,10,30,22,55,12,25
Air Asia,Delhi,Cochin,1.0,6451,27,6,20,45,7,10,10,25
Air India,Banglore,New Delhi,3.0,13387,12,3,17,25,18,5,24,40
IndiGo,Banglore,Delhi,0.0,4990,12,4,18,25,21,20,2,55
Jet Airways,Mumbai,Hyderabad,2.0,23528,12,3,6,30,16,35,10,5
SpiceJet,Kolkata,Banglore,1.0,8479,1,5,11,35,18,50,7,15
Jet Airways,Delhi,Cochin,2.0,16263,27,5,20,0,4,25,8,25
Jet Airways,Delhi,Cochin,2.0,10368,1,6,19,30,12,35,17,5
Jet Airways,Delhi,Cochin,1.0,10262,3,6,11,30,12,35,25,5
Multiple carriers,Delhi,Cochin,1.0,13587,1,6,11,30,21,0,9,30
SpiceJet,Delhi,Cochin,1.0,9748,6,3,15,55,21,55,6,0
Multiple carriers,Delhi,Cochin,1.0,12192,6,6,8,0,19,0,11,0
Multiple carriers,Delhi,Cochin,1.0,6953,27,3,11,40,19,15,7,35
IndiGo,Banglore,Delhi,0.0,3943,24,4,23,30,2,20,2,50
Jet Airways,Kolkata,Banglore,1.0,9663,12,5,18,55,4,40,9,45
Air India,Kolkata,Banglore,2.0,9416,12,6,12,0,21,50,9,50
IndiGo,Delhi,Cochin,1.0,8258,3,3,7,35,12,0,4,25
Jet Airways,Banglore,New Delhi,1.0,9134,15,3,8,0,13,15,5,15
Jet Airways,Delhi,Cochin,1.0,5963,21,3,18,15,4,25,10,10
Air Asia,Banglore,Delhi,0.0,3383,6,4,11,10,13,55,2,45
Jet Airways,Mumbai,Hyderabad,0.0,8040,21,3,7,10,8,35,1,25
Air India,Delhi,Cochin,2.0,11596,6,6,20,0,19,15,23,15
IndiGo,Kolkata,Banglore,0.0,4174,18,4,20,20,22,55,2,35
Multiple carriers,Delhi,Cochin,1.0,10276,6,3,9,45,22,20,12,35
Air India,Kolkata,Banglore,2.0,11642,9,6,9,25,5,35,20,10
IndiGo,Banglore,Delhi,0.0,4077,9,5,6,5,8,50,2,45
Jet Airways,Banglore,Delhi,0.0,7229,12,5,7,10,10,10,3,0
Vistara,Mumbai,Hyderabad,1.0,12395,6,3,7,30,19,55,12,25
Air India,Delhi,Cochin,2.0,9653,27,6,19,45,19,15,23,30
Jet Airways,Delhi,Cochin,1.0,12347,21,3,19,15,18,50,23,35
Jet Airways,Delhi,Cochin,1.0,12373,18,5,19,15,19,0,23,45
Jet Airways,Kolkata,Banglore,1.0,14781,1,5,16,30,22,35,6,5
Jet Airways,Delhi,Cochin,2.0,11507,3,6,5,30,19,0,13,30
SpiceJet,Delhi,Cochin,1.0,5583,24,6,15,45,22,5,6,20
SpiceJet,Mumbai,Hyderabad,0.0,2017,21,6,22,45,0,15,1,30
SpiceJet,Mumbai,Hyderabad,0.0,1965,6,6,13,15,14,45,1,30
IndiGo,Delhi,Cochin,1.0,6442,27,3,7,35,16,10,8,35
Vistara,Kolkata,Banglore,1.0,12890,24,3,17,0,10,50,17,50
Air India,Kolkata,Banglore,2.0,12723,9,6,5,50,12,30,30,40
IndiGo,Mumbai,Hyderabad,0.0,7417,9,3,9,10,10,35,1,25
Air India,Banglore,New Delhi,1.0,13439,1,3,5,50,9,15,27,25
Jet Airways,Delhi,Cochin,1.0,16289,9,3,6,50,4,25,21,35
Jet Airways,Delhi,Cochin,1.0,10262,1,6,2,15,19,0,16,45
Air India,Banglore,New Delhi,1.0,14594,1,3,11,50,8,55,21,5
GoAir,Delhi,Cochin,1.0,5752,15,4,10,35,19,35,9,0
Jet Airways,Delhi,Cochin,1.0,12452,27,3,7,5,4,25,21,20
IndiGo,Kolkata,Banglore,1.0,4226,18,5,19,35,23,15,3,40
Jet Airways,Mumbai,Hyderabad,0.0,2228,18,3,2,55,4,25,1,30
IndiGo,Chennai,Kolkata,0.0,3540,15,6,5,15,7,40,2,25
Jet Airways,Delhi,Cochin,1.0,10262,12,6,21,50,4,25,6,35
Jet Airways,Delhi,Cochin,2.0,16274,18,5,5,30,12,35,7,5
Multiple carriers,Delhi,Cochin,1.0,8073,6,5,19,0,1,30,6,30
IndiGo,Mumbai,Hyderabad,0.0,2754,15,3,21,20,22,45,1,25
Jet Airways,Mumbai,Hyderabad,0.0,4995,3,5,7,5,8,30,1,25
Jet Airways,Delhi,Cochin,1.0,6017,27,3,21,50,4,25,6,35
SpiceJet,Kolkata,Banglore,1.0,4649,15,4,15,5,20,20,5,15
Multiple carriers,Delhi,Cochin,1.0,11789,6,6,6,0,19,0,13,0
IndiGo,Delhi,Cochin,1.0,14871,3,3,7,30,21,0,13,30
IndiGo,Kolkata,Banglore,0.0,4804,27,6,21,25,0,5,2,40
Jet Airways,Delhi,Cochin,1.0,14714,6,6,2,15,12,35,10,20
Multiple carriers,Delhi,Cochin,1.0,10197,15,5,8,0,19,0,11,0
Air India,Delhi,Cochin,1.0,8372,18,5,9,0,7,40,22,40
IndiGo,Kolkata,Banglore,1.0,5380,9,6,15,15,20,30,5,15
Jet Airways,Kolkata,Banglore,1.0,11467,1,5,17,0,9,45,16,45
Multiple carriers,Delhi,Cochin,1.0,9794,9,5,6,0,19,0,13,0
IndiGo,Mumbai,Hyderabad,0.0,3838,18,5,16,55,18,25,1,30
Jet Airways,Kolkata,Banglore,1.0,10844,1,5,8,25,16,20,7,55
IndiGo,Mumbai,Hyderabad,0.0,4049,6,5,6,25,7,55,1,30
Jet Airways,Delhi,Cochin,2.0,13376,1,6,6,45,4,25,21,40
IndiGo,Banglore,Delhi,0.0,4823,15,6,8,30,11,20,2,50
IndiGo,Banglore,Delhi,0.0,4423,24,4,6,5,8,50,2,45
Vistara,Chennai,Kolkata,0.0,3687,15,6,7,5,9,20,2,15
IndiGo,Kolkata,Banglore,1.0,4226,6,5,6,20,10,20,4,0
Jet Airways,Kolkata,Banglore,1.0,9899,12,6,16,30,23,35,7,5
Air India,Kolkata,Banglore,2.0,6117,12,6,9,10,4,40,19,30
Jet Airways,Banglore,Delhi,0.0,7229,21,4,11,10,14,5,2,55
Jet Airways,Delhi,Cochin,1.0,10262,12,6,20,55,19,0,22,5
Air India,Delhi,Cochin,1.0,9929,1,6,8,0,19,15,11,15
Jet Airways,Delhi,Cochin,1.0,11848,9,3,0,20,4,25,28,5
Air Asia,Delhi,Cochin,1.0,11410,3,6,16,45,22,25,5,40
GoAir,Delhi,Cochin,1.0,5457,1,6,7,0,12,55,5,55
SpiceJet,Kolkata,Banglore,0.0,3841,18,5,17,10,19,40,2,30
Jet Airways,Banglore,Delhi,0.0,4544,6,4,7,10,10,10,3,0
Jet Airways,Mumbai,Hyderabad,0.0,5678,24,5,19,35,21,5,1,30
SpiceJet,Kolkata,Banglore,0.0,6461,24,3,17,15,19,45,2,30
Jet Airways,Mumbai,Hyderabad,0.0,5678,24,5,2,55,4,20,1,25
Jet Airways,Delhi,Cochin,1.0,10262,12,6,16,0,12,35,20,35
Air Asia,Delhi,Cochin,1.0,6451,27,4,7,55,22,25,14,30
Jet Airways,Kolkata,Banglore,1.0,10844,12,5,16,30,16,20,23,50
Vistara,Kolkata,Banglore,1.0,9187,1,5,7,10,10,45,27,35
Jet Airways,Delhi,Cochin,2.0,15129,27,5,19,10,12,35,17,25
IndiGo,Delhi,Cochin,1.0,6938,6,6,16,10,22,30,6,20
Vistara,Chennai,Kolkata,0.0,5944,3,3,7,5,9,20,2,15
SpiceJet,Mumbai,Hyderabad,0.0,2753,15,3,22,45,0,10,1,25
GoAir,Delhi,Cochin,1.0,5281,27,3,10,25,19,20,8,55
Jet Airways,Delhi,Cochin,2.0,13882,9,6,21,35,12,35,15,0
Multiple carriers,Delhi,Cochin,1.0,9149,27,5,9,15,19,15,10,0
Multiple carriers,Delhi,Cochin,1.0,13377,6,6,16,0,1,30,9,30
Vistara,Banglore,Delhi,0.0,4668,6,6,7,0,9,40,2,40
Jet Airways,Mumbai,Hyderabad,0.0,5678,24,6,19,35,21,5,1,30
IndiGo,Delhi,Cochin,1.0,6104,3,6,17,10,1,30,8,20
Air India,Kolkata,Banglore,2.0,8366,15,5,9,25,18,20,8,55
Multiple carriers,Delhi,Cochin,1.0,13937,15,5,8,0,21,0,13,0
Jet Airways,Kolkata,Banglore,1.0,10844,24,5,14,5,22,35,8,30
IndiGo,Kolkata,Banglore,0.0,4804,24,4,22,15,0,50,2,35
Jet Airways,Banglore,New Delhi,1.0,22270,9,3,18,40,0,45,6,5
IndiGo,Delhi,Cochin,1.0,6893,21,3,5,5,10,5,5,0
Air India,Kolkata,Banglore,0.0,4460,6,4,20,45,23,20,2,35
Multiple carriers,Delhi,Cochin,1.0,13727,18,5,8,0,21,0,13,0
Air India,Banglore,New Delhi,1.0,6824,21,3,8,50,23,15,14,25
SpiceJet,Banglore,New Delhi,0.0,4273,24,3,9,35,12,30,2,55
GoAir,Banglore,Delhi,0.0,3398,6,5,11,40,14,30,2,50
SpiceJet,Banglore,Delhi,0.0,3971,9,4,21,10,0,5,2,55
IndiGo,Banglore,Delhi,0.0,4823,27,5,20,0,22,50,2,50
Air India,Kolkata,Banglore,0.0,4880,24,4,14,15,16,45,2,30
Multiple carriers Premium economy,Delhi,Cochin,1.0,9845,21,3,6,0,21,0,15,0
Multiple carriers,Delhi,Cochin,1.0,14533,18,5,11,30,19,15,7,45
SpiceJet,Chennai,Kolkata,0.0,3332,21,3,8,20,10,35,2,15
Multiple carriers,Delhi,Cochin,1.0,11622,21,3,10,45,18,50,8,5
Jet Airways,Delhi,Cochin,1.0,6540,21,3,8,0,18,50,10,50
Jet Airways,Delhi,Cochin,1.0,14714,1,6,15,0,19,0,28,0
Air India,Delhi,Cochin,1.0,8669,27,6,7,0,19,15,12,15
Jet Airways,Kolkata,Banglore,1.0,8529,12,6,20,0,8,15,12,15
Jet Airways,Kolkata,Banglore,1.0,10844,1,5,8,25,18,15,9,50
Jet Airways,Kolkata,Banglore,1.0,13759,24,3,19,45,16,20,20,35
SpiceJet,Kolkata,Banglore,0.0,3841,15,5,17,10,19,40,2,30
Air India,Delhi,Cochin,2.0,9653,27,6,12,0,7,40,19,40
Multiple carriers,Delhi,Cochin,1.0,10197,15,5,3,50,12,35,8,45
SpiceJet,Chennai,Kolkata,0.0,3543,1,5,9,45,12,0,2,15
Jet Airways,Kolkata,Banglore,1.0,10844,21,5,20,0,23,35,27,35
IndiGo,Banglore,Delhi,0.0,3943,12,6,23,30,2,20,2,50
Jet Airways,Banglore,Delhi,0.0,7229,21,4,17,45,20,45,3,0
Vistara,Kolkata,Banglore,1.0,13152,24,3,7,10,20,25,13,15
Jet Airways,Kolkata,Banglore,1.0,9899,12,6,6,30,19,50,13,20
Jet Airways,Delhi,Cochin,1.0,12373,9,5,20,55,19,0,22,5
IndiGo,Delhi,Cochin,1.0,6442,27,3,6,40,16,10,9,30
Jet Airways,Delhi,Cochin,1.0,16079,27,5,20,55,4,25,7,30
Jet Airways,Kolkata,Banglore,1.0,10056,1,4,6,30,12,0,5,30
Jet Airways,Banglore,New Delhi,1.0,11087,9,3,8,55,11,25,26,30
Jet Airways,Delhi,Cochin,1.0,10262,6,6,11,30,4,25,16,55
IndiGo,Kolkata,Banglore,0.0,4778,15,3,14,20,16,55,2,35
Air Asia,Banglore,Delhi,0.0,7120,3,6,23,55,2,45,2,50
Air India,Banglore,New Delhi,0.0,8851,3,3,6,10,8,55,2,45
Jet Airways,Delhi,Cochin,1.0,14714,3,6,17,30,12,35,19,5
Jet Airways,Delhi,Cochin,1.0,16079,27,5,21,50,19,0,21,10
IndiGo,Mumbai,Hyderabad,0.0,3342,15,3,6,20,7,45,1,25
Jet Airways,Banglore,Delhi,0.0,4544,15,4,17,45,20,45,3,0
IndiGo,Banglore,Delhi,0.0,4823,27,4,20,0,22,50,2,50
SpiceJet,Mumbai,Hyderabad,0.0,1965,18,6,13,15,14,45,1,30
IndiGo,Chennai,Kolkata,0.0,3597,15,6,19,35,21,55,2,20
Multiple carriers,Delhi,Cochin,1.0,8614,15,6,6,40,19,15,12,35
Multiple carriers,Delhi,Cochin,1.0,9646,6,6,7,5,22,30,15,25
IndiGo,Kolkata,Banglore,0.0,4148,9,3,21,25,0,5,2,40
Jet Airways,Banglore,New Delhi,1.0,5853,15,3,5,50,12,20,6,30
Jet Airways,Kolkata,Banglore,1.0,14151,24,5,9,35,23,35,14,0
SpiceJet,Mumbai,Hyderabad,0.0,2017,1,5,22,45,0,15,1,30
IndiGo,Kolkata,Banglore,0.0,4778,1,3,20,25,23,5,2,40
IndiGo,Banglore,New Delhi,0.0,6860,24,3,23,30,2,20,2,50
IndiGo,Kolkata,Banglore,1.0,4226,21,5,19,55,23,50,3,55
Multiple carriers,Delhi,Cochin,1.0,12524,3,6,8,45,19,0,10,15
Jet Airways,Banglore,New Delhi,1.0,13555,18,3,11,40,5,5,17,25
Jet Airways,Delhi,Cochin,1.0,12898,21,5,2,15,12,35,10,20
Jet Airways,Banglore,Delhi,0.0,8016,18,6,19,50,22,50,3,0
Jet Airways,Banglore,Delhi,0.0,7229,1,4,17,45,20,45,3,0
Air India,Kolkata,Banglore,0.0,6245,21,4,14,15,16,45,2,30
IndiGo,Delhi,Cochin,1.0,6938,27,5,16,10,22,30,6,20
SpiceJet,Kolkata,Banglore,0.0,6251,3,3,17,15,19,45,2,30
Air India,Kolkata,Banglore,2.0,11201,24,5,5,50,20,25,14,35
Multiple carriers,Delhi,Cochin,1.0,7198,9,6,13,0,1,30,12,30
Air India,Banglore,New Delhi,2.0,12515,12,3,6,45,9,25,26,40
SpiceJet,Kolkata,Banglore,0.0,3841,6,5,9,0,11,25,2,25
Jet Airways,Delhi,Cochin,2.0,13029,21,5,19,30,12,35,17,5
GoAir,Delhi,Cochin,1.0,4563,1,4,7,25,13,35,6,10
Jet Airways,Kolkata,Banglore,1.0,11467,1,4,9,35,18,0,8,25
Air Asia,Kolkata,Banglore,0.0,5216,12,5,10,20,12,55,2,35
IndiGo,Delhi,Cochin,1.0,13611,9,3,15,0,1,35,10,35
Air India,Kolkata,Banglore,2.0,13033,9,6,7,0,1,20,18,20
IndiGo,Kolkata,Banglore,0.0,4174,15,4,22,15,0,50,2,35
Air India,Banglore,Delhi,0.0,6121,1,5,13,20,16,10,2,50
IndiGo,Banglore,Delhi,0.0,3943,3,6,4,0,6,50,2,50
Jet Airways,Kolkata,Banglore,1.0,8586,1,5,14,5,4,40,14,35
Air India,Delhi,Cochin,2.0,10231,27,5,22,0,19,15,21,15
GoAir,Banglore,Delhi,0.0,3898,27,6,11,40,14,30,2,50
Jet Airways,Delhi,Cochin,2.0,14300,12,6,8,10,4,25,20,15
Air Asia,Banglore,Delhi,0.0,4282,9,4,4,55,7,45,2,50
Jet Airways,Delhi,Cochin,1.0,15554,9,5,7,5,12,35,5,30
Multiple carriers,Delhi,Cochin,1.0,15898,27,5,9,0,19,15,10,15
Air India,Banglore,New Delhi,1.0,8767,9,3,17,0,3,40,10,40
IndiGo,Banglore,Delhi,0.0,3419,9,4,1,30,4,15,2,45
Jet Airways Business,Banglore,New Delhi,1.0,79512,1,3,5,45,11,25,5,40
Multiple carriers,Delhi,Cochin,1.0,11200,15,6,8,30,19,0,10,30
Multiple carriers,Delhi,Cochin,1.0,6007,27,6,6,0,21,0,15,0
Jet Airways,Mumbai,Hyderabad,0.0,8040,1,5,10,20,11,50,1,30
Multiple carriers,Delhi,Cochin,1.0,9627,9,5,8,30,19,0,10,30
IndiGo,Delhi,Cochin,1.0,14871,3,3,8,25,15,30,7,5
SpiceJet,Kolkata,Banglore,0.0,3873,9,4,6,55,9,30,2,35
Air Asia,Kolkata,Banglore,0.0,4384,9,3,10,20,12,55,2,35
IndiGo,Banglore,Delhi,0.0,4591,21,4,10,10,13,0,2,50
Jet Airways,Banglore,New Delhi,1.0,20800,1,3,14,5,9,0,18,55
Jet Airways,Kolkata,Banglore,1.0,13759,24,3,13,55,4,45,14,50
IndiGo,Delhi,Cochin,1.0,6818,3,6,5,5,16,10,11,5
IndiGo,Delhi,Cochin,1.0,5775,27,6,21,50,3,35,5,45
Multiple carriers,Delhi,Cochin,1.0,12537,27,3,7,5,13,20,6,15
Air India,Chennai,Kolkata,0.0,10810,3,3,11,40,13,55,2,15
IndiGo,Kolkata,Banglore,1.0,5699,18,5,17,35,22,15,4,40
Jet Airways,Delhi,Cochin,2.0,15129,18,5,23,5,4,25,29,20
Air India,Banglore,Delhi,0.0,5228,6,5,13,20,16,10,2,50
Multiple carriers,Delhi,Cochin,1.0,8837,27,5,7,30,19,15,11,45
Jet Airways,Banglore,New Delhi,1.0,16736,6,3,11,40,23,0,11,20
IndiGo,Delhi,Cochin,1.0,6979,15,5,10,35,1,30,14,55
Air India,Banglore,New Delhi,0.0,25913,1,3,17,0,19,45,2,45
Multiple carriers,Delhi,Cochin,1.0,8266,9,5,11,40,19,15,7,35
Air Asia,Banglore,Delhi,0.0,4483,18,4,23,55,2,45,2,50
SpiceJet,Kolkata,Banglore,0.0,5515,3,3,22,20,0,40,2,20
Multiple carriers,Delhi,Cochin,1.0,7354,6,6,6,40,19,15,12,35
Jet Airways,Banglore,Delhi,0.0,8016,9,6,6,0,8,45,2,45
Multiple carriers,Delhi,Cochin,1.0,9930,21,5,7,5,21,0,13,55
Jet Airways,Delhi,Cochin,1.0,12242,27,3,16,0,4,25,12,25
Air Asia,Kolkata,Banglore,1.0,6857,18,5,19,55,23,30,3,35
Jet Airways,Delhi,Cochin,2.0,11992,6,6,11,45,4,25,16,40
Air India,Delhi,Cochin,2.0,14851,9,3,22,0,19,15,21,15
IndiGo,Delhi,Cochin,1.0,6938,1,6,14,20,22,30,8,10
Air India,Delhi,Cochin,1.0,7174,9,5,6,10,23,0,16,50
Jet Airways,Kolkata,Banglore,1.0,14781,6,5,16,30,22,35,6,5
Jet Airways,Kolkata,Banglore,1.0,14388,6,5,20,0,20,45,24,45
Air India,Banglore,New Delhi,2.0,12778,12,3,8,50,10,15,25,25
Jet Airways,Kolkata,Banglore,1.0,9663,1,5,8,25,9,20,24,55
IndiGo,Banglore,Delhi,0.0,4591,27,4,0,30,3,25,2,55
Multiple carriers,Delhi,Cochin,1.0,8073,18,5,8,0,21,0,13,0
Jet Airways,Kolkata,Banglore,1.0,10844,9,6,18,55,19,50,24,55
Jet Airways,Kolkata,Banglore,1.0,7064,1,4,8,25,20,45,12,20
Air India,Kolkata,Banglore,2.0,14424,9,5,10,0,5,25,19,25
IndiGo,Banglore,Delhi,0.0,3359,3,6,22,10,1,0,2,50
Air India,Banglore,New Delhi,1.0,8845,15,3,22,0,13,20,15,20
SpiceJet,Kolkata,Banglore,0.0,3873,21,6,9,0,11,25,2,25
Air Asia,Kolkata,Banglore,0.0,4409,15,6,10,20,12,55,2,35
Jet Airways,Kolkata,Banglore,1.0,9663,6,5,21,10,9,20,12,10
IndiGo,Delhi,Cochin,1.0,6558,21,3,6,40,16,10,9,30
SpiceJet,Kolkata,Banglore,1.0,6643,6,6,8,35,17,15,8,40
Air India,Kolkata,Banglore,2.0,12744,9,6,10,0,5,25,19,25
Jet Airways,Banglore,Delhi,0.0,7229,3,5,11,10,14,5,2,55
IndiGo,Mumbai,Hyderabad,0.0,3838,9,3,21,20,22,45,1,25
Air India,Kolkata,Banglore,2.0,15170,24,5,9,50,12,30,26,40
Jet Airways,Banglore,Delhi,0.0,4544,9,4,15,50,18,45,2,55
Vistara,Banglore,Delhi,0.0,4668,12,5,11,30,14,20,2,50
Jet Airways,Banglore,New Delhi,1.0,12284,18,3,8,0,13,15,5,15
Air India,Banglore,New Delhi,1.0,14069,1,3,5,50,22,45,16,55
Multiple carriers,Delhi,Cochin,3.0,15419,12,6,11,35,1,30,13,55
Air India,Delhi,Cochin,1.0,7480,15,6,20,40,9,25,12,45
Jet Airways,Kolkata,Banglore,1.0,10844,21,5,20,0,22,35,26,35
Jet Airways,Banglore,New Delhi,1.0,20800,1,3,14,5,11,25,21,20
Jet Airways,Kolkata,Banglore,1.0,13941,1,5,8,25,4,40,20,15
Jet Airways,Banglore,Delhi,0.0,7229,15,6,15,15,18,10,2,55
SpiceJet,Kolkata,Banglore,0.0,3815,15,3,9,0,11,30,2,30
Jet Airways,Banglore,New Delhi,1.0,22270,1,3,8,0,5,5,21,5
IndiGo,Banglore,Delhi,0.0,3943,9,6,0,25,3,15,2,50
Jet Airways,Mumbai,Hyderabad,0.0,8040,3,6,10,20,11,50,1,30
Multiple carriers,Delhi,Cochin,1.0,6883,27,3,8,0,21,0,13,0
Jet Airways,Delhi,Cochin,1.0,10262,24,6,2,15,19,0,16,45
Jet Airways,Delhi,Cochin,2.0,15129,9,5,23,5,19,0,19,55
Vistara,Banglore,Delhi,0.0,4878,15,6,17,0,19,35,2,35
Jet Airways,Kolkata,Banglore,1.0,13067,21,5,9,35,9,45,24,10
Multiple carriers,Delhi,Cochin,1.0,13542,21,3,18,15,1,35,7,20
Jet Airways,Delhi,Cochin,2.0,16263,9,5,20,0,4,25,8,25
Multiple carriers,Delhi,Cochin,1.0,8266,21,5,11,40,19,15,7,35
SpiceJet,Kolkata,Banglore,0.0,3841,27,6,17,10,19,40,2,30
Multiple carriers,Delhi,Cochin,1.0,5999,21,3,7,10,16,10,9,0
IndiGo,Delhi,Cochin,1.0,6442,27,4,8,35,16,10,7,35
Jet Airways,Delhi,Cochin,2.0,12819,27,6,23,5,19,0,19,55
IndiGo,Banglore,Delhi,0.0,3419,18,6,1,30,4,15,2,45
Multiple carriers,Delhi,Cochin,1.0,13062,21,3,9,0,21,0,12,0
Air India,Chennai,Kolkata,0.0,4667,9,5,11,40,13,55,2,15
Jet Airways,Delhi,Cochin,2.0,13029,9,5,19,30,4,25,8,55
IndiGo,Delhi,Cochin,1.0,5684,12,6,15,0,1,30,10,30
Multiple carriers,Delhi,Cochin,1.0,12192,1,6,3,50,12,35,8,45
Air India,Kolkata,Banglore,1.0,10623,18,5,17,30,20,25,26,55
Vistara,Delhi,Cochin,0.0,6216,9,6,14,40,17,50,3,10
IndiGo,Banglore,Delhi,0.0,4823,1,4,16,55,19,55,3,0
Air India,Delhi,Cochin,2.0,8603,3,6,12,0,19,15,7,15
Vistara,Delhi,Cochin,0.0,6216,15,4,6,0,9,10,3,10
IndiGo,Delhi,Cochin,1.0,14871,3,3,4,45,11,30,6,45
Jet Airways,Delhi,Cochin,1.0,12373,9,5,2,15,12,35,10,20
IndiGo,Kolkata,Banglore,1.0,4226,6,4,6,15,10,30,4,15
Jet Airways,Kolkata,Banglore,1.0,9314,1,4,9,35,19,10,9,35
Air India,Kolkata,Banglore,1.0,8996,12,5,9,10,13,15,4,5
SpiceJet,Kolkata,Banglore,0.0,4781,24,3,6,55,9,35,2,40
Air India,Mumbai,Hyderabad,0.0,5462,6,3,19,30,20,45,1,15
Jet Airways,Delhi,Cochin,2.0,13376,15,6,6,45,4,25,21,40
Jet Airways,Delhi,Cochin,1.0,10262,24,6,14,0,19,0,5,0
Jet Airways,Delhi,Cochin,1.0,10262,1,6,2,15,12,35,10,20
Jet Airways,Delhi,Cochin,1.0,14714,6,6,2,15,19,0,16,45
Multiple carriers,Delhi,Cochin,1.0,12192,9,6,9,0,19,0,10,0
IndiGo,Kolkata,Banglore,0.0,6985,3,3,15,10,17,45,2,35
Jet Airways,Kolkata,Banglore,1.0,10953,1,4,9,35,21,5,11,30
Multiple carriers,Delhi,Cochin,1.0,14817,9,3,6,50,19,15,12,25
Jet Airways,Delhi,Cochin,1.0,15554,18,5,8,0,19,0,11,0
IndiGo,Kolkata,Banglore,1.0,6218,9,5,18,5,23,30,5,25
IndiGo,Delhi,Cochin,1.0,8854,1,5,18,35,1,30,6,55
Air India,Delhi,Cochin,2.0,12865,6,3,13,5,9,25,20,20
Air Asia,Delhi,Cochin,1.0,6152,27,6,7,55,13,25,5,30
IndiGo,Delhi,Cochin,1.0,6442,27,5,8,35,22,30,13,55
Jet Airways,Banglore,Delhi,0.0,7229,9,6,11,10,14,5,2,55
Jet Airways,Delhi,Cochin,2.0,8367,21,3,10,45,18,50,8,5
Air India,Banglore,New Delhi,3.0,14195,6,3,12,0,23,25,11,25
Jet Airways,Banglore,Delhi,0.0,7229,12,4,11,10,14,5,2,55
Air India,Delhi,Cochin,0.0,8456,9,6,18,5,21,10,3,5
IndiGo,Mumbai,Hyderabad,0.0,3175,15,3,16,55,18,25,1,30
Air India,Kolkata,Banglore,0.0,4145,15,5,20,45,23,20,2,35
SpiceJet,Kolkata,Banglore,0.0,3841,24,6,6,55,9,30,2,35
Multiple carriers,Delhi,Cochin,1.0,15603,3,3,7,0,15,30,8,30
Air India,Delhi,Cochin,0.0,6934,21,4,14,10,17,10,3,0
Jet Airways,Kolkata,Banglore,1.0,10844,18,5,18,55,23,35,28,40
